zip_code,borough,date,rent_price,neighborhood
10018,New York County,2021-11-30,4312.007691856731,Chelsea and Clinton
10018,New York County,2021-12-31,4331.3698316664395,Chelsea and Clinton
10018,New York County,2022-01-31,4334.057817923203,Chelsea and Clinton
10018,New York County,2022-02-28,4290.767380663909,Chelsea and Clinton
10018,New York County,2022-03-31,4345.456485358487,Chelsea and Clinton
10018,New York County,2022-04-30,4442.789622413777,Chelsea and Clinton
10018,New York County,2022-05-31,4577.805572210724,Chelsea and Clinton
10018,New York County,2022-06-30,4665.820080223154,Chelsea and Clinton
10018,New York County,2022-07-31,4696.9254857338765,Chelsea and Clinton
10018,New York County,2022-08-31,4694.219494003028,Chelsea and Clinton
10018,New York County,2022-09-30,4650.954108846648,Chelsea and Clinton
10018,New York County,2022-10-31,4618.341739041978,Chelsea and Clinton
10018,New York County,2022-11-30,4576.203092874618,Chelsea and Clinton
10018,New York County,2022-12-31,4562.724503360823,Chelsea and Clinton
10018,New York County,2023-01-31,4555.14622860989,Chelsea and Clinton
10018,New York County,2023-02-28,4541.867686093452,Chelsea and Clinton
10018,New York County,2023-03-31,4577.708501433567,Chelsea and Clinton
10018,New York County,2023-04-30,4618.7255914208135,Chelsea and Clinton
10018,New York County,2023-05-31,4676.424888655218,Chelsea and Clinton
10018,New York County,2023-06-30,4713.107435135804,Chelsea and Clinton
10018,New York County,2023-07-31,4730.537658740712,Chelsea and Clinton
10018,New York County,2023-08-31,4734.927020219993,Chelsea and Clinton
10018,New York County,2023-09-30,4695.886553051359,Chelsea and Clinton
10018,New York County,2023-10-31,4673.388554265194,Chelsea and Clinton
10018,New York County,2023-11-30,4582.4118992258855,Chelsea and Clinton
10018,New York County,2023-12-31,4552.743263392106,Chelsea and Clinton
10018,New York County,2024-01-31,4567.490877350118,Chelsea and Clinton
10018,New York County,2024-02-29,4668.157085948837,Chelsea and Clinton
10018,New York County,2024-03-31,4748.442326005366,Chelsea and Clinton
10018,New York County,2024-04-30,4775.7373509141235,Chelsea and Clinton
10018,New York County,2024-05-31,4828.4017864998405,Chelsea and Clinton
10018,New York County,2024-06-30,4863.450891574414,Chelsea and Clinton
10018,New York County,2024-07-31,4881.246800498032,Chelsea and Clinton
10018,New York County,2024-08-31,4858.308866995074,Chelsea and Clinton
10069,New York County,2015-01-31,NA,NA
10069,New York County,2015-02-28,NA,NA
10069,New York County,2015-03-31,NA,NA
10069,New York County,2015-04-30,NA,NA
10069,New York County,2015-05-31,NA,NA
10069,New York County,2015-06-30,NA,NA
10069,New York County,2015-07-31,NA,NA
10069,New York County,2015-08-31,NA,NA
10069,New York County,2015-09-30,NA,NA
10069,New York County,2015-10-31,NA,NA
10069,New York County,2015-11-30,NA,NA
10069,New York County,2015-12-31,NA,NA
10069,New York County,2016-01-31,NA,NA
10069,New York County,2016-02-29,NA,NA
10069,New York County,2016-03-31,NA,NA
10069,New York County,2016-04-30,NA,NA
10069,New York County,2016-05-31,NA,NA
10069,New York County,2016-06-30,NA,NA
10069,New York County,2016-07-31,NA,NA
10069,New York County,2016-08-31,NA,NA
10069,New York County,2016-09-30,NA,NA
10069,New York County,2016-10-31,NA,NA
10069,New York County,2016-11-30,NA,NA
10069,New York County,2016-12-31,NA,NA
10069,New York County,2017-01-31,NA,NA
10069,New York County,2017-02-28,NA,NA
10069,New York County,2017-03-31,NA,NA
10069,New York County,2017-04-30,NA,NA
10069,New York County,2017-05-31,NA,NA
10069,New York County,2017-06-30,NA,NA
10069,New York County,2017-07-31,NA,NA
10069,New York County,2017-08-31,NA,NA
10069,New York County,2017-09-30,NA,NA
10069,New York County,2017-10-31,NA,NA
10069,New York County,2017-11-30,NA,NA
10069,New York County,2017-12-31,NA,NA
10069,New York County,2018-01-31,NA,NA
10069,New York County,2018-02-28,NA,NA
10069,New York County,2018-03-31,NA,NA
10069,New York County,2018-04-30,NA,NA
10069,New York County,2018-05-31,NA,NA
10069,New York County,2018-06-30,NA,NA
10069,New York County,2018-07-31,NA,NA
10069,New York County,2018-08-31,NA,NA
10069,New York County,2018-09-30,NA,NA
10069,New York County,2018-10-31,NA,NA
10069,New York County,2018-11-30,NA,NA
10069,New York County,2018-12-31,NA,NA
10069,New York County,2019-01-31,4418.380329678417,NA
10069,New York County,2019-02-28,4415.793811894708,NA
10069,New York County,2019-03-31,4436.2784388683385,NA
10069,New York County,2019-04-30,4449.411410990212,NA
10069,New York County,2019-05-31,4569.830649646023,NA
10069,New York County,2019-06-30,4633.836816149263,NA
10069,New York County,2019-07-31,4657.3843799039805,NA
10069,New York County,2019-08-31,4653.4845126299715,NA
10069,New York County,2019-09-30,4794.104128008319,NA
10069,New York County,2019-10-31,4797.3098970365345,NA
10069,New York County,2019-11-30,4764.658894550005,NA
10069,New York County,2019-12-31,4657.947063051061,NA
10069,New York County,2020-01-31,4623.042411206261,NA
10069,New York County,2020-02-29,4579.232519363085,NA
10069,New York County,2020-03-31,4450.671990608827,NA
10069,New York County,2020-04-30,4422.57103290252,NA
10069,New York County,2020-05-31,4369.602194074325,NA
10069,New York County,2020-06-30,4326.15144499237,NA
10069,New York County,2020-07-31,4269.4242155859065,NA
10069,New York County,2020-08-31,4234.783838819344,NA
10069,New York County,2020-09-30,4145.57196168512,NA
10069,New York County,2020-10-31,4075.212287803623,NA
10069,New York County,2020-11-30,3957.387318313902,NA
10069,New York County,2020-12-31,3922.2071585690287,NA
10069,New York County,2021-01-31,3874.917902339968,NA
10069,New York County,2021-02-28,3929.9099666487145,NA
10069,New York County,2021-03-31,3986.432718829388,NA
10069,New York County,2021-04-30,4094.2678241573353,NA
10069,New York County,2021-05-31,4151.328692683019,NA
10069,New York County,2021-06-30,4340.332283397929,NA
10069,New York County,2021-07-31,4505.246555676226,NA
10069,New York County,2021-08-31,4791.073584234294,NA
10069,New York County,2021-09-30,4876.13193855917,NA
10069,New York County,2021-10-31,4988.904014635231,NA
10069,New York County,2021-11-30,4994.206214764908,NA
10069,New York County,2021-12-31,5041.87364422941,NA
10069,New York County,2022-01-31,5100.456013738508,NA
10069,New York County,2022-02-28,5099.6126761663745,NA
10069,New York County,2022-03-31,5128.272883011657,NA
10069,New York County,2022-04-30,5127.244242405005,NA
10069,New York County,2022-05-31,5251.628336105938,NA
10069,New York County,2022-06-30,5433.339576536625,NA
10069,New York County,2022-07-31,5578.986869623866,NA
10069,New York County,2022-08-31,5591.0819548323925,NA
10069,New York County,2022-09-30,5557.863820285822,NA
10069,New York County,2022-10-31,5513.816544753147,NA
10069,New York County,2022-11-30,5496.374694576186,NA
10069,New York County,2022-12-31,5400.452909047277,NA
10069,New York County,2023-01-31,5286.623520182124,NA
10069,New York County,2023-02-28,5157.111357247054,NA
10069,New York County,2023-03-31,5202.813272061027,NA
10069,New York County,2023-04-30,5249.500554129742,NA
10069,New York County,2023-05-31,5348.31910691068,NA
10069,New York County,2023-06-30,5473.728334016594,NA
10069,New York County,2023-07-31,5578.580978204864,NA
10069,New York County,2023-08-31,5705.064375193866,NA
10069,New York County,2023-09-30,5655.194143081571,NA
10069,New York County,2023-10-31,5575.087736265476,NA
10069,New York County,2023-11-30,5437.988429461564,NA
10069,New York County,2023-12-31,5305.123957401077,NA
10069,New York County,2024-01-31,5258.688480270563,NA
10069,New York County,2024-02-29,5422.211431665722,NA
10069,New York County,2024-03-31,5611.8278850846455,NA
10069,New York County,2024-04-30,5770.015868575435,NA
10069,New York County,2024-05-31,5723.117512091868,NA
10069,New York County,2024-06-30,5725.644552269671,NA
10069,New York County,2024-07-31,5771.556171093651,NA
10069,New York County,2024-08-31,5926.113461538462,NA
10280,New York County,2015-01-31,NA,Lower Manhattan
10280,New York County,2015-02-28,NA,Lower Manhattan
10280,New York County,2015-03-31,NA,Lower Manhattan
10280,New York County,2015-04-30,NA,Lower Manhattan
10280,New York County,2015-05-31,NA,Lower Manhattan
10280,New York County,2015-06-30,NA,Lower Manhattan
10280,New York County,2015-07-31,NA,Lower Manhattan
10280,New York County,2015-08-31,NA,Lower Manhattan
10280,New York County,2015-09-30,NA,Lower Manhattan
10280,New York County,2015-10-31,NA,Lower Manhattan
10280,New York County,2015-11-30,NA,Lower Manhattan
10280,New York County,2015-12-31,NA,Lower Manhattan
10280,New York County,2016-01-31,3356.8458010494933,Lower Manhattan
10280,New York County,2016-02-29,3346.7662374265633,Lower Manhattan
10280,New York County,2016-03-31,3385.7926653705554,Lower Manhattan
10280,New York County,2016-04-30,3412.071612880999,Lower Manhattan
10280,New York County,2016-05-31,3441.939533359328,Lower Manhattan
10280,New York County,2016-06-30,3432.4603800619425,Lower Manhattan
10280,New York County,2016-07-31,3435.521426292759,Lower Manhattan
10280,New York County,2016-08-31,3423.1880264372853,Lower Manhattan
10280,New York County,2016-09-30,3418.0976638940097,Lower Manhattan
10280,New York County,2016-10-31,3410.4561719775825,Lower Manhattan
10280,New York County,2016-11-30,3349.8540580395547,Lower Manhattan
10280,New York County,2016-12-31,3271.750598592448,Lower Manhattan
10280,New York County,2017-01-31,3214.5351463425336,Lower Manhattan
10280,New York County,2017-02-28,3249.831009157795,Lower Manhattan
10280,New York County,2017-03-31,3308.692896681365,Lower Manhattan
10280,New York County,2017-04-30,3358.1669456913805,Lower Manhattan
10280,New York County,2017-05-31,3421.879508261186,Lower Manhattan
10280,New York County,2017-06-30,3439.870201766306,Lower Manhattan
10280,New York County,2017-07-31,3420.8242590677555,Lower Manhattan
10280,New York County,2017-08-31,3382.6999289054,Lower Manhattan
10280,New York County,2017-09-30,3399.3922516750094,Lower Manhattan
10280,New York County,2017-10-31,3377.7749836865014,Lower Manhattan
10280,New York County,2017-11-30,3341.1165197177775,Lower Manhattan
10280,New York County,2017-12-31,3283.428359594424,Lower Manhattan
10280,New York County,2018-01-31,3300.016543291428,Lower Manhattan
10280,New York County,2018-02-28,3333.605682338667,Lower Manhattan
10280,New York County,2018-03-31,3378.471131486198,Lower Manhattan
10280,New York County,2018-04-30,3414.1461009905365,Lower Manhattan
10280,New York County,2018-05-31,3420.46190813327,Lower Manhattan
10280,New York County,2018-06-30,3450.576833648416,Lower Manhattan
10280,New York County,2018-07-31,3529.4603499343666,Lower Manhattan
10280,New York County,2018-08-31,3604.652852837645,Lower Manhattan
10280,New York County,2018-09-30,3612.268558716074,Lower Manhattan
10280,New York County,2018-10-31,3545.5304615118007,Lower Manhattan
10280,New York County,2018-11-30,3444.9400353016413,Lower Manhattan
10280,New York County,2018-12-31,3383.766195460235,Lower Manhattan
10280,New York County,2019-01-31,3392.543334731576,Lower Manhattan
10280,New York County,2019-02-28,3465.485775807467,Lower Manhattan
10280,New York County,2019-03-31,3554.710796952156,Lower Manhattan
10280,New York County,2019-04-30,3590.851630052819,Lower Manhattan
10280,New York County,2019-05-31,3617.3748711719536,Lower Manhattan
10280,New York County,2019-06-30,3629.581403614061,Lower Manhattan
10280,New York County,2019-07-31,3685.489803115759,Lower Manhattan
10280,New York County,2019-08-31,3743.4300674147016,Lower Manhattan
10280,New York County,2019-09-30,3739.32348306373,Lower Manhattan
10280,New York County,2019-10-31,3682.8674161543127,Lower Manhattan
10280,New York County,2019-11-30,3657.1651908343983,Lower Manhattan
10280,New York County,2019-12-31,3599.42765645462,Lower Manhattan
10280,New York County,2020-01-31,3598.339347139238,Lower Manhattan
10280,New York County,2020-02-29,3572.01335503435,Lower Manhattan
10280,New York County,2020-03-31,3679.4680118448823,Lower Manhattan
10280,New York County,2020-04-30,3659.5090601644233,Lower Manhattan
10280,New York County,2020-05-31,3593.7180136499724,Lower Manhattan
10280,New York County,2020-06-30,3443.6311343715124,Lower Manhattan
10280,New York County,2020-07-31,3350.5579220421623,Lower Manhattan
10280,New York County,2020-08-31,3241.1481135062327,Lower Manhattan
10280,New York County,2020-09-30,3176.2582017554623,Lower Manhattan
10280,New York County,2020-10-31,3148.243493887586,Lower Manhattan
10280,New York County,2020-11-30,3150.3305407313146,Lower Manhattan
10280,New York County,2020-12-31,3143.2106855283946,Lower Manhattan
10280,New York County,2021-01-31,3136.4138081915894,Lower Manhattan
10280,New York County,2021-02-28,3100.5450549671536,Lower Manhattan
10280,New York County,2021-03-31,3089.5625090182116,Lower Manhattan
10280,New York County,2021-04-30,3124.08600663524,Lower Manhattan
10280,New York County,2021-05-31,3246.9468188793626,Lower Manhattan
10280,New York County,2021-06-30,3455.541384495733,Lower Manhattan
10280,New York County,2021-07-31,3656.816516533566,Lower Manhattan
10280,New York County,2021-08-31,3830.381052962835,Lower Manhattan
10280,New York County,2021-09-30,3944.564556854339,Lower Manhattan
10280,New York County,2021-10-31,4021.034938002442,Lower Manhattan
10280,New York County,2021-11-30,4045.665693530777,Lower Manhattan
10280,New York County,2021-12-31,4066.909746922188,Lower Manhattan
10280,New York County,2022-01-31,4060.09267815258,Lower Manhattan
10280,New York County,2022-02-28,4131.397824924678,Lower Manhattan
10280,New York County,2022-03-31,4163.280559580974,Lower Manhattan
10280,New York County,2022-04-30,4201.575370722543,Lower Manhattan
10280,New York County,2022-05-31,4207.272380376214,Lower Manhattan
10280,New York County,2022-06-30,4239.09328881765,Lower Manhattan
10280,New York County,2022-07-31,4322.6936430473215,Lower Manhattan
10280,New York County,2022-08-31,4378.391803654588,Lower Manhattan
10280,New York County,2022-09-30,4392.748241760462,Lower Manhattan
10280,New York County,2022-10-31,4254.214510935758,Lower Manhattan
10280,New York County,2022-11-30,4159.265652877471,Lower Manhattan
10280,New York County,2022-12-31,4062.783737999281,Lower Manhattan
10280,New York County,2023-01-31,4072.260598951864,Lower Manhattan
10280,New York County,2023-02-28,4121.481441605268,Lower Manhattan
10280,New York County,2023-03-31,4215.001986368099,Lower Manhattan
10280,New York County,2023-04-30,4312.5205499868325,Lower Manhattan
10280,New York County,2023-05-31,4360.828550324621,Lower Manhattan
10280,New York County,2023-06-30,4449.0258147653285,Lower Manhattan
10280,New York County,2023-07-31,4562.590947208909,Lower Manhattan
10280,New York County,2023-08-31,4589.803690589947,Lower Manhattan
10280,New York County,2023-09-30,4599.318482271482,Lower Manhattan
10280,New York County,2023-10-31,4502.325279681505,Lower Manhattan
10280,New York County,2023-11-30,4483.859293690701,Lower Manhattan
10280,New York County,2023-12-31,4357.762810823289,Lower Manhattan
10280,New York County,2024-01-31,4247.118543893257,Lower Manhattan
10280,New York County,2024-02-29,4191.348449857933,Lower Manhattan
10280,New York County,2024-03-31,4196.536437301167,Lower Manhattan
10280,New York County,2024-04-30,4323.870047637883,Lower Manhattan
10280,New York County,2024-05-31,4482.612650218666,Lower Manhattan
10280,New York County,2024-06-30,4633.136114877556,Lower Manhattan
10280,New York County,2024-07-31,4777.678950957961,Lower Manhattan
10280,New York County,2024-08-31,4799.099326599327,Lower Manhattan
10282,New York County,2015-01-31,NA,NA
10282,New York County,2015-02-28,NA,NA
10282,New York County,2015-03-31,NA,NA
10282,New York County,2015-04-30,NA,NA
10282,New York County,2015-05-31,NA,NA
10282,New York County,2015-06-30,NA,NA
10282,New York County,2015-07-31,NA,NA
10282,New York County,2015-08-31,NA,NA
10282,New York County,2015-09-30,NA,NA
10282,New York County,2015-10-31,NA,NA
10282,New York County,2015-11-30,NA,NA
10282,New York County,2015-12-31,NA,NA
10282,New York County,2016-01-31,NA,NA
10282,New York County,2016-02-29,NA,NA
10282,New York County,2016-03-31,NA,NA
10282,New York County,2016-04-30,NA,NA
10282,New York County,2016-05-31,NA,NA
10282,New York County,2016-06-30,NA,NA
10282,New York County,2016-07-31,NA,NA
10282,New York County,2016-08-31,NA,NA
10282,New York County,2016-09-30,NA,NA
10282,New York County,2016-10-31,NA,NA
10282,New York County,2016-11-30,NA,NA
10282,New York County,2016-12-31,NA,NA
10282,New York County,2017-01-31,NA,NA
10282,New York County,2017-02-28,NA,NA
10282,New York County,2017-03-31,NA,NA
10282,New York County,2017-04-30,NA,NA
10282,New York County,2017-05-31,NA,NA
10282,New York County,2017-06-30,NA,NA
10282,New York County,2017-07-31,NA,NA
10282,New York County,2017-08-31,NA,NA
10282,New York County,2017-09-30,NA,NA
10282,New York County,2017-10-31,NA,NA
10282,New York County,2017-11-30,NA,NA
10282,New York County,2017-12-31,NA,NA
10282,New York County,2018-01-31,NA,NA
10282,New York County,2018-02-28,NA,NA
10282,New York County,2018-03-31,NA,NA
10282,New York County,2018-04-30,NA,NA
10282,New York County,2018-05-31,NA,NA
10282,New York County,2018-06-30,NA,NA
10282,New York County,2018-07-31,NA,NA
10282,New York County,2018-08-31,NA,NA
10282,New York County,2018-09-30,NA,NA
10282,New York County,2018-10-31,NA,NA
10282,New York County,2018-11-30,NA,NA
10282,New York County,2018-12-31,NA,NA
10282,New York County,2019-01-31,NA,NA
10282,New York County,2019-02-28,NA,NA
10282,New York County,2019-03-31,NA,NA
10282,New York County,2019-04-30,NA,NA
10282,New York County,2019-05-31,NA,NA
10282,New York County,2019-06-30,NA,NA
10282,New York County,2019-07-31,NA,NA
10282,New York County,2019-08-31,NA,NA
10282,New York County,2019-09-30,NA,NA
10282,New York County,2019-10-31,NA,NA
10282,New York County,2019-11-30,NA,NA
10282,New York County,2019-12-31,NA,NA
10282,New York County,2020-01-31,NA,NA
10282,New York County,2020-02-29,NA,NA
10282,New York County,2020-03-31,NA,NA
10282,New York County,2020-04-30,NA,NA
10282,New York County,2020-05-31,NA,NA
10282,New York County,2020-06-30,NA,NA
10282,New York County,2020-07-31,NA,NA
10282,New York County,2020-08-31,NA,NA
10282,New York County,2020-09-30,NA,NA
10282,New York County,2020-10-31,NA,NA
10282,New York County,2020-11-30,NA,NA
10282,New York County,2020-12-31,NA,NA
10282,New York County,2021-01-31,NA,NA
10282,New York County,2021-02-28,NA,NA
10282,New York County,2021-03-31,NA,NA
10282,New York County,2021-04-30,NA,NA
10282,New York County,2021-05-31,NA,NA
10282,New York County,2021-06-30,NA,NA
10282,New York County,2021-07-31,NA,NA
10282,New York County,2021-08-31,NA,NA
10282,New York County,2021-09-30,NA,NA
10282,New York County,2021-10-31,5349.639696214054,NA
10282,New York County,2021-11-30,5541.231667913977,NA
10282,New York County,2021-12-31,5485.1964781793295,NA
10282,New York County,2022-01-31,5508.542716470996,NA
10282,New York County,2022-02-28,5508.219046973095,NA
10282,New York County,2022-03-31,5771.16576997092,NA
10282,New York County,2022-04-30,5996.4833893047125,NA
10282,New York County,2022-05-31,6142.3012858332895,NA
10282,New York County,2022-06-30,6231.443581802723,NA
10282,New York County,2022-07-31,6262.042934720231,NA
10282,New York County,2022-08-31,6329.232370594,NA
10282,New York County,2022-09-30,6354.2166803504115,NA
10282,New York County,2022-10-31,6254.799641202831,NA
10282,New York County,2022-11-30,6159.892154723082,NA
10282,New York County,2022-12-31,6189.411293147485,NA
10282,New York County,2023-01-31,6187.296823051375,NA
10282,New York County,2023-02-28,6542.152857534753,NA
10282,New York County,2023-03-31,6542.117265068814,NA
10282,New York County,2023-04-30,6749.1240007306305,NA
10282,New York County,2023-05-31,6647.676047153186,NA
10282,New York County,2023-06-30,6746.662952071958,NA
10282,New York County,2023-07-31,6693.891529324594,NA
10282,New York County,2023-08-31,6576.871972754877,NA
10282,New York County,2023-09-30,6515.364158560923,NA
10282,New York County,2023-10-31,6452.491834528411,NA
10282,New York County,2023-11-30,6533.477958038743,NA
10282,New York County,2023-12-31,6392.810187937667,NA
10282,New York County,2024-01-31,6461.9898693014575,NA
10282,New York County,2024-02-29,6389.878818074223,NA
10282,New York County,2024-03-31,6528.52971072663,NA
10282,New York County,2024-04-30,6592.452424530854,NA
10282,New York County,2024-05-31,6789.331726370205,NA
10282,New York County,2024-06-30,6920.025305434331,NA
10282,New York County,2024-07-31,7042.839678064181,NA
10282,New York County,2024-08-31,7074.194444444444,NA
11109,Queens County,2015-01-31,NA,NA
11109,Queens County,2015-02-28,NA,NA
11109,Queens County,2015-03-31,NA,NA
11109,Queens County,2015-04-30,NA,NA
11109,Queens County,2015-05-31,NA,NA
11109,Queens County,2015-06-30,NA,NA
11109,Queens County,2015-07-31,NA,NA
11109,Queens County,2015-08-31,NA,NA
11109,Queens County,2015-09-30,NA,NA
11109,Queens County,2015-10-31,NA,NA
11109,Queens County,2015-11-30,NA,NA
11109,Queens County,2015-12-31,NA,NA
11109,Queens County,2016-01-31,NA,NA
11109,Queens County,2016-02-29,NA,NA
11109,Queens County,2016-03-31,NA,NA
11109,Queens County,2016-04-30,NA,NA
11109,Queens County,2016-05-31,3103.3527113320606,NA
11109,Queens County,2016-06-30,3123.1378142683843,NA
11109,Queens County,2016-07-31,3143.9196471489436,NA
11109,Queens County,2016-08-31,3178.7963738560175,NA
11109,Queens County,2016-09-30,3150.840304739035,NA
11109,Queens County,2016-10-31,3108.791467091148,NA
11109,Queens County,2016-11-30,3055.326817155372,NA
11109,Queens County,2016-12-31,3008.86657459113,NA
11109,Queens County,2017-01-31,3002.5774654367856,NA
11109,Queens County,2017-02-28,3021.3370275520083,NA
11109,Queens County,2017-03-31,3082.0669400943475,NA
11109,Queens County,2017-04-30,3138.2066890024917,NA
11109,Queens County,2017-05-31,3161.3845548830545,NA
11109,Queens County,2017-06-30,3204.613159432915,NA
11109,Queens County,2017-07-31,3209.6696669178145,NA
11109,Queens County,2017-08-31,3218.6310729011566,NA
11109,Queens County,2017-09-30,3181.334115448865,NA
11109,Queens County,2017-10-31,3050.5408611607645,NA
11109,Queens County,2017-11-30,2922.0407325762403,NA
11109,Queens County,2017-12-31,2791.0297843769467,NA
11109,Queens County,2018-01-31,2804.8533823538523,NA
11109,Queens County,2018-02-28,2815.158707852254,NA
11109,Queens County,2018-03-31,2902.0103428385382,NA
11109,Queens County,2018-04-30,2958.4764721224783,NA
11109,Queens County,2018-05-31,3034.898394906219,NA
11109,Queens County,2018-06-30,3118.735889266166,NA
11109,Queens County,2018-07-31,3200.908934670291,NA
11109,Queens County,2018-08-31,3273.3290747261512,NA
11109,Queens County,2018-09-30,3231.3204389744105,NA
11109,Queens County,2018-10-31,3163.4123018305877,NA
11109,Queens County,2018-11-30,3108.331006000305,NA
11109,Queens County,2018-12-31,3070.1059228232857,NA
11109,Queens County,2019-01-31,3058.7958965018165,NA
11109,Queens County,2019-02-28,3060.969919037783,NA
11109,Queens County,2019-03-31,3122.12197233649,NA
11109,Queens County,2019-04-30,3205.9019924757154,NA
11109,Queens County,2019-05-31,3293.1437802522773,NA
11109,Queens County,2019-06-30,3377.066250743545,NA
11109,Queens County,2019-07-31,3383.423629092004,NA
11109,Queens County,2019-08-31,3420.8395517164618,NA
11109,Queens County,2019-09-30,3369.5511160981273,NA
11109,Queens County,2019-10-31,3378.2573487745285,NA
11109,Queens County,2019-11-30,3333.574189452771,NA
11109,Queens County,2019-12-31,3297.7662751344305,NA
11109,Queens County,2020-01-31,3291.921899147185,NA
11109,Queens County,2020-02-29,3292.219788426383,NA
11109,Queens County,2020-03-31,3340.8529034183143,NA
11109,Queens County,2020-04-30,3334.425983319807,NA
11109,Queens County,2020-05-31,3296.315013656676,NA
11109,Queens County,2020-06-30,3273.45304701991,NA
11109,Queens County,2020-07-31,3242.7282916343215,NA
11109,Queens County,2020-08-31,3162.873297721831,NA
11109,Queens County,2020-09-30,3057.06508348062,NA
11109,Queens County,2020-10-31,3119.66799146472,NA
11109,Queens County,2020-11-30,3228.89860613727,NA
11109,Queens County,2020-12-31,3347.8715314401898,NA
11109,Queens County,2021-01-31,3288.7073164257504,NA
11109,Queens County,2021-02-28,3189.458857060465,NA
11109,Queens County,2021-03-31,3033.644575482988,NA
11109,Queens County,2021-04-30,3006.0345139007527,NA
11109,Queens County,2021-05-31,3102.319246745403,NA
11109,Queens County,2021-06-30,3273.183368682829,NA
11109,Queens County,2021-07-31,3422.8170202777465,NA
11109,Queens County,2021-08-31,3539.2286127805755,NA
11109,Queens County,2021-09-30,3651.5823951011744,NA
11109,Queens County,2021-10-31,3685.763784732744,NA
11109,Queens County,2021-11-30,3696.127434893713,NA
11109,Queens County,2021-12-31,3682.764949768555,NA
11109,Queens County,2022-01-31,3676.959456171063,NA
11109,Queens County,2022-02-28,3711.6159149345376,NA
11109,Queens County,2022-03-31,3769.215672611288,NA
11109,Queens County,2022-04-30,3861.955909839481,NA
11109,Queens County,2022-05-31,3947.271286487311,NA
11109,Queens County,2022-06-30,4032.0875560742634,NA
11109,Queens County,2022-07-31,4140.992847660592,NA
11109,Queens County,2022-08-31,4164.630208620823,NA
11109,Queens County,2022-09-30,4187.544434652803,NA
11109,Queens County,2022-10-31,4140.790678384513,NA
11109,Queens County,2022-11-30,4127.238825298672,NA
11109,Queens County,2022-12-31,4089.1233436864345,NA
11109,Queens County,2023-01-31,4028.754024238435,NA
11109,Queens County,2023-02-28,4019.907265962077,NA
11109,Queens County,2023-03-31,4047.026440934633,NA
11109,Queens County,2023-04-30,4119.967991490506,NA
11109,Queens County,2023-05-31,4179.73491126875,NA
11109,Queens County,2023-06-30,4222.06959321852,NA
11109,Queens County,2023-07-31,4300.830749260151,NA
11109,Queens County,2023-08-31,4343.443567342911,NA
11109,Queens County,2023-09-30,4375.883356729568,NA
11109,Queens County,2023-10-31,4309.749945070622,NA
11109,Queens County,2023-11-30,4226.726354072975,NA
11109,Queens County,2023-12-31,4151.69104124987,NA
11109,Queens County,2024-01-31,4144.427202459874,NA
11109,Queens County,2024-02-29,4182.425536287895,NA
11109,Queens County,2024-03-31,4232.31926624174,NA
11109,Queens County,2024-04-30,4285.983512318506,NA
11109,Queens County,2024-05-31,4349.879094176202,NA
11109,Queens County,2024-06-30,4401.019342343643,NA
11109,Queens County,2024-07-31,4455.012611737551,NA
11109,Queens County,2024-08-31,4449.166666666667,NA
10006,New York County,2015-01-31,NA,Lower Manhattan
10006,New York County,2015-02-28,NA,Lower Manhattan
10006,New York County,2015-03-31,NA,Lower Manhattan
10006,New York County,2015-04-30,NA,Lower Manhattan
10006,New York County,2015-05-31,NA,Lower Manhattan
10006,New York County,2015-06-30,NA,Lower Manhattan
10006,New York County,2015-07-31,NA,Lower Manhattan
10006,New York County,2015-08-31,NA,Lower Manhattan
10006,New York County,2015-09-30,NA,Lower Manhattan
10006,New York County,2015-10-31,NA,Lower Manhattan
10006,New York County,2015-11-30,NA,Lower Manhattan
10006,New York County,2015-12-31,NA,Lower Manhattan
10006,New York County,2016-01-31,NA,Lower Manhattan
10006,New York County,2016-02-29,NA,Lower Manhattan
10006,New York County,2016-03-31,NA,Lower Manhattan
10006,New York County,2016-04-30,NA,Lower Manhattan
10006,New York County,2016-05-31,NA,Lower Manhattan
10006,New York County,2016-06-30,NA,Lower Manhattan
10006,New York County,2016-07-31,NA,Lower Manhattan
10006,New York County,2016-08-31,NA,Lower Manhattan
10006,New York County,2016-09-30,NA,Lower Manhattan
10006,New York County,2016-10-31,NA,Lower Manhattan
10006,New York County,2016-11-30,NA,Lower Manhattan
10006,New York County,2016-12-31,NA,Lower Manhattan
10006,New York County,2017-01-31,NA,Lower Manhattan
10006,New York County,2017-02-28,NA,Lower Manhattan
10006,New York County,2017-03-31,NA,Lower Manhattan
10006,New York County,2017-04-30,NA,Lower Manhattan
10006,New York County,2017-05-31,NA,Lower Manhattan
10006,New York County,2017-06-30,NA,Lower Manhattan
10006,New York County,2017-07-31,NA,Lower Manhattan
10006,New York County,2017-08-31,NA,Lower Manhattan
10006,New York County,2017-09-30,NA,Lower Manhattan
10006,New York County,2017-10-31,NA,Lower Manhattan
10006,New York County,2017-11-30,NA,Lower Manhattan
10006,New York County,2017-12-31,NA,Lower Manhattan
10006,New York County,2018-01-31,NA,Lower Manhattan
10006,New York County,2018-02-28,NA,Lower Manhattan
10006,New York County,2018-03-31,NA,Lower Manhattan
10006,New York County,2018-04-30,NA,Lower Manhattan
10006,New York County,2018-05-31,NA,Lower Manhattan
10006,New York County,2018-06-30,NA,Lower Manhattan
10006,New York County,2018-07-31,NA,Lower Manhattan
